Link,Title,Subtitle,Description,Price,Location
https://auto.drom.ru/novosibirsk/mercedes-benz/r-class/704465541.html,"Mercedes-Benz R-Class, 2005",,"3.5 л (272 л.с.),бензин,АКПП,4WD,90 000 км",950 000,Новосибирск
https://auto.drom.ru/omsk/mercedes-benz/c-class/700797684.html,"Mercedes-Benz C-Class, 2008",C 180 Kompressor AT Classic,"1.8 л (156 л.с.),бензин,АКПП,задний,275 000 км",950 000,Омск
https://auto.drom.ru/moscow/mercedes-benz/c-class/689651933.html,"Mercedes-Benz C-Class, 2008",C200 Kompressor AT,"1.8 л (184 л.с.),бензин,АКПП,задний,370 000 км",800 000,Москва
https://auto.drom.ru/makhachkala/mercedes-benz/vito/684985728.html,"Mercedes-Benz Vito, 2008",111 CDI MT 4X4 L2,"2.1 л (109 л.с.),дизель,механика,4WD,292 630 км",850 000,Махачкала
https://auto.drom.ru/irkutsk/mercedes-benz/s-class/678316944.html,"Mercedes-Benz S-Class, 2001",S 320 AT,"3.2 л (224 л.с.),бензин,АКПП,задний,400 000 км",830 000,Иркутск
https://auto.drom.ru/habarovsk/mercedes-benz/s-class/666311381.html,"Mercedes-Benz S-Class, 1997",,"3.2 л (220 л.с.),бензин,автомат,задний,320 000 км",930 000,Хабаровск
https://auto.drom.ru/tyumen/mercedes-benz/b-class/649876451.html,"Mercedes-Benz B-Class, 2009",B 180 CDI CVT,"2.0 л (109 л.с.),дизель,вариатор,передний,220 000 км",915 000,Тюмень
https://auto.drom.ru/moscow/mercedes-benz/c-class/551222444.html,"Mercedes-Benz C-Class, 2008",C 200 Kompressor AT Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,246 000 км",990 000,Москва
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/501663147.html,"Mercedes-Benz E-Class, 2002",E 200 Kompressor AТ Elegance,"1.8 л (163 л.с.),бензин,АКПП,задний,469 000 км",895 000,Новосибирск
https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/b-class/500448116.html,"Mercedes-Benz B-Class, 2010",,"1.7 л (116 л.с.),бензин,вариатор,передний,148 000 км",850 000,Нижний Новгород
https://auto.drom.ru/tayshet/mercedes-benz/s-class/470321825.html,"Mercedes-Benz S-Class, 2002",S 320 AT,"3.2 л (224 л.с.),бензин,АКПП,задний,292 222 км",833 000,Тайшет
https://auto.drom.ru/sergiev-posad/mercedes-benz/e-class/465607157.html,"Mercedes-Benz E-Class, 2004",E 320 4MATIC AТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,4WD,304 000 км",888 000,Сергиев Посад
https://auto.drom.ru/chebarkul/mercedes-benz/c-class/460535437.html,"Mercedes-Benz C-Class, 2007",C 200 Kompressor AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,273 325 км",940 000,Чебаркуль
https://auto.drom.ru/sevastopol/mercedes-benz/e-class/291235964.html,"Mercedes-Benz E-Class, 2004",E 220 CDI AТ Elegance,"2.1 л (150 л.с.),дизель,АКПП,задний,350 000 км",900 000,Севастополь
https://auto.drom.ru/kaspiysk/mercedes-benz/b-class/219272144.html,"Mercedes-Benz B-Class, 2010",,"1.7 л (116 л.с.),бензин,вариатор,передний,121 000 км",880 000,Каспийск
https://auto.drom.ru/spb/mercedes-benz/m-class/214795321.html,"Mercedes-Benz M-Class, 2007",ML 320 CDI AT 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,389 010 км",900 000,Санкт-Петербург
https://auto.drom.ru/balashiha/mercedes-benz/c-class/207542977.html,"Mercedes-Benz C-Class, 2010",,"1.8 л (156 л.с.),бензин,АКПП,задний,250 000 км",900 000,Балашиха
https://auto.drom.ru/almetievsk/mercedes-benz/c-class/193081256.html,"Mercedes-Benz C-Class, 2009",,"2.5 л (204 л.с.),бензин,АКПП,задний,184 247 км",880 000,Альметьевск
https://auto.drom.ru/kurgan/mercedes-benz/s-class/115158612.html,"Mercedes-Benz S-Class, 1999",S 500 AT,"5.0 л (306 л.с.),бензин,АКПП,задний,95 233 км",800 000,Курган
https://auto.drom.ru/krasnoyarsk/mercedes-benz/e-class/109885647.html,"Mercedes-Benz E-Class, 2007",E 230 AТ Elegance,"2.5 л (204 л.с.),бензин,АКПП,задний,250 000 км",800 000,Красноярск
https://auto.drom.ru/armavir/mercedes-benz/e-class/365190521.html,"Mercedes-Benz E-Class, 2007",,"3.5 л (272 л.с.),бензин,АКПП,4WD,380 605 км",950 000,Армавир
https://auto.drom.ru/tikhoretsk/mercedes-benz/e-class/440457154.html,"Mercedes-Benz E-Class, 1990",260 E AT Base,"2.6 л (160 л.с.),бензин,АКПП,задний,300 000 км",850 000,Тихорецк
https://auto.drom.ru/makhachkala/mercedes-benz/s-class/895057671.html,"Mercedes-Benz S-Class, 1997",,"3.2 л (231 л.с.),бензин,АКПП,задний",1 000 000,Махачкала
https://auto.drom.ru/kazan/mercedes-benz/m-class/343225432.html,"Mercedes-Benz M-Class, 2007",,"4.7 л (340 л.с.),бензин,автомат,4WD,250 000 км",1 000 000,Казань
https://auto.drom.ru/krasnoyarsk/mercedes-benz/m-class/722079683.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.7 л (235 л.с.),бензин,АКПП,4WD,215 000 км",1 000 000,Красноярск
https://auto.drom.ru/krasnodar/mercedes-benz/cl-class/921039655.html,"Mercedes-Benz CL-Class, 1999",CL 500 AT,"5.0 л (306 л.с.),бензин,АКПП,задний,296 200 км",900 000,Краснодар
https://auto.drom.ru/krasnodar/mercedes-benz/c-class/757088482.html,"Mercedes-Benz C-Class, 2002",,"2.0 л (129 л.с.),бензин,АКПП,задний,410 000 км,серебристый",800 000,Краснодар
https://auto.drom.ru/spb/mercedes-benz/g-class/212239457.html,"Mercedes-Benz G-Class, 1995",G 350 Turbodiesel,"3.4 л (136 л.с.),дизель,АКПП,4WD,428 000 км",990 000,Санкт-Петербург
https://auto.drom.ru/samara/mercedes-benz/gl-class/733910188.html,"Mercedes-Benz GL-Class, 2015",GL 63 AMG Особая серия,"5.5 л (557 л.с.),бензин,АКПП,4WD,120 000 км",890 000,Самара
https://auto.drom.ru/novosibirsk/mercedes-benz/c-class/694914038.html,"Mercedes-Benz C-Class, 2005",,"1.8 л (192 л.с.),бензин,АКПП,задний,330 000 км",850 000,Новосибирск
https://auto.drom.ru/surgut/mercedes-benz/m-class/242988212.html,"Mercedes-Benz M-Class, 2006",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,434 921 км",950 000,Сургут
https://auto.drom.ru/zima/mercedes-benz/c-class/928773699.html,"Mercedes-Benz C-Class, 2004",C 180 Kompressor,"1.8 л (143 л.с.),бензин,АКПП,задний,230 000 км",800 000,Зима
https://auto.drom.ru/kurgan/mercedes-benz/c-class/940750267.html,"Mercedes-Benz C-Class, 2007",C 200 Kompressor AT Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,285 188 км",800 000,Курган
https://auto.drom.ru/krasnoyarsk/mercedes-benz/e-class/864259596.html,"Mercedes-Benz E-Class, 2004",E 320 AT 4MATIC Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,4WD,343 777 км",950 000,Красноярск
https://auto.drom.ru/saky/mercedes-benz/v-class/851124659.html,"Mercedes-Benz V-Class, 2003",,"2.1 л (122 л.с.),дизель,механика,передний,172 953 км",1 000 000,Саки
https://auto.drom.ru/tyumen/mercedes-benz/s-class/837964980.html,"Mercedes-Benz S-Class, 1998",,"3.2 л (231 л.с.),бензин,автомат,задний,404 000 км",950 000,Тюмень
https://auto.drom.ru/kushchevskaya/mercedes-benz/e-class/818597099.html,"Mercedes-Benz E-Class, 2008",E 280 AТ Classic,"3.0 л (231 л.с.),бензин,АКПП,задний,300 000 км",1 000 000,Кущевская
https://auto.drom.ru/odintsovo/mercedes-benz/slk-class/805444368.html,"Mercedes-Benz SLK-Class, 2001",SLK 230 Kompressor AT Final Edition,"2.3 л (197 л.с.),бензин,АКПП,задний,140 000 км",890 000,Одинцово
https://auto.drom.ru/komsomolsk/mercedes-benz/e-class/734676062.html,"Mercedes-Benz E-Class, 2007",E 280 AT Elegance,"3.0 л (231 л.с.),бензин,АКПП,задний,80 000 км",920 000,Комсомольск-на-Амуре
https://auto.drom.ru/perm/mercedes-benz/c-class/704566261.html,"Mercedes-Benz C-Class, 1995",C180 АT Esprit,"1.8 л (122 л.с.),бензин,АКПП,задний,130 000 км",900 000,Пермь
https://auto.drom.ru/novokuznetsk/mercedes-benz/clk-class/643815421.html,"Mercedes-Benz CLK-Class, 2003",CLK 240 AT Avantgarde,"2.6 л (170 л.с.),бензин,АКПП,задний,260 000 км",1 000 000,Новокузнецк
https://auto.drom.ru/cherkessk/mercedes-benz/e-class/636816623.html,"Mercedes-Benz E-Class, 2007",E 230 AТ Elegance,"2.5 л (204 л.с.),бензин,АКПП,задний,292 300 км",1 000 000,Черкесск
https://auto.drom.ru/rostov-na-donu/mercedes-benz/vito/592783208.html,"Mercedes-Benz Vito, 2001",108 CDI MT,"2.1 л (82 л.с.),дизель,механика,передний,300 000 км",1 000 000,Ростов-на-Дону
https://auto.drom.ru/chita/mercedes-benz/m-class/542276196.html,"Mercedes-Benz M-Class, 2000",ML 320 AT 4MATIC,"3.2 л (218 л.с.),бензин,АКПП,4WD,211 295 км",950 000,Чита
https://auto.drom.ru/omsk/mercedes-benz/e-class/488167247.html,"Mercedes-Benz E-Class, 1998",E 200 Kompressor АТ Avantgarde,"2.0 л (186 л.с.),бензин,АКПП,задний,288 000 км",850 000,Омск
https://auto.drom.ru/tyumen/mercedes-benz/e-class/403404692.html,"Mercedes-Benz E-Class, 2004",E 200 Kompressor AТ Avantgarde,"1.8 л (163 л.с.),бензин,АКПП,задний,280 465 км",850 000,Тюмень
https://auto.drom.ru/krasnogvardeyskoe/mercedes-benz/e-class/374088064.html,"Mercedes-Benz E-Class, 1999",E 200 CDI MТ Avantgarde,"2.1 л (102 л.с.),дизель,механика,задний,570 000 км",950 000,Красногвардейское
https://auto.drom.ru/pospeliha/mercedes-benz/e-class/364707455.html,"Mercedes-Benz E-Class, 1997",E 320 АТ Avantgarde,"3.2 л (224 л.с.),бензин,АКПП,задний,56 000 км",877 000,Поспелиха
https://auto.drom.ru/surgut/mercedes-benz/s-class/341608107.html,"Mercedes-Benz S-Class, 2001",S 500 AT L,"5.0 л (306 л.с.),бензин,АКПП,задний,370 000 км",890 000,Сургут
https://auto.drom.ru/chelyabinsk/mercedes-benz/m-class/291418964.html,"Mercedes-Benz M-Class, 2002",ML 320 AT 4MATIC,"3.2 л (218 л.с.),бензин,АКПП,4WD,210 100 км",850 000,Челябинск
https://auto.drom.ru/sevastopol/mercedes-benz/slk-class/281680036.html,"Mercedes-Benz SLK-Class, 1997",SLK 230 Kompressor AT,"2.3 л (193 л.с.),бензин,АКПП,задний,200 000 км",850 000,Севастополь
https://auto.drom.ru/anapa/mercedes-benz/b-class/221895723.html,"Mercedes-Benz B-Class, 2010",B 180 CVT,"1.7 л (116 л.с.),бензин,вариатор,передний,195 000 км",920 000,Анапа
https://auto.drom.ru/krasnoyarsk/mercedes-benz/m-class/220101353.html,"Mercedes-Benz M-Class, 1999",ML 320 AT 4MATIC,"3.2 л (218 л.с.),бензин,АКПП,4WD,300 000 км",990 000,Красноярск
https://auto.drom.ru/irkutsk/mercedes-benz/e-class/205332056.html,"Mercedes-Benz E-Class, 2003",E 240 AТ Avantgarde,"2.6 л (177 л.с.),бензин,АКПП,задний,241 980 км",950 000,Иркутск
https://auto.drom.ru/barnaul/mercedes-benz/e-class/150388543.html,"Mercedes-Benz E-Class, 2006",E 350 4MATIC AТ Elegance,"3.5 л (272 л.с.),бензин,АКПП,4WD,220 000 км",895 000,Барнаул
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/138936294.html,"Mercedes-Benz E-Class, 1999",,"2.0 л (136 л.с.),бензин,АКПП,задний,387 000 км",800 000,Новосибирск
https://auto.drom.ru/spb/mercedes-benz/e-class/133394061.html,"Mercedes-Benz E-Class, 2007",E 200 CDI AТ Classic,"2.1 л (136 л.с.),дизель,АКПП,задний,228 400 км",925 000,Санкт-Петербург
https://auto.drom.ru/vladivostok/mercedes-benz/gla-class/243205632.html,"Mercedes-Benz GLA-Class, 2016",GLA 180,"1.6 л (122 л.с.),бензин,робот,передний,56 000 км",995 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/247063415.html,"Mercedes-Benz CLA-Class, 2016",Shooting Brake CLA 180 Sports,"1.6 л (122 л.с.),бензин,робот,передний,60 000 км",910 065,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/613453221.html,"Mercedes-Benz CLA-Class, 2015",CLA 180,"1.6 л (122 л.с.),бензин,робот,передний,49 000 км",917 000,Япония→Владивосток
https://auto.drom.ru/habarovsk/mercedes-benz/c-class/422038613.html,"Mercedes-Benz C-Class, 2014",C 180 Avantgarde,"1.8 л (156 л.с.),бензин,АКПП,задний,66 000 км",990 000,Япония→Хабаровск
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/921346126.html,"Mercedes-Benz CLA-Class, 2016",CLA 180 DCT,"1.6 л (122 л.с.),бензин,робот,передний,27 000 км",945 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/539256378.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,48 431 км",940 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/889558742.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,43 200 км",990 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/903697003.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,52 000 км",900 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/342220348.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,56 000 км",950 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/661106039.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,44 123 км",910 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/616227779.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,51 000 км",935 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/400398088.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,51 200 км",930 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/846328106.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,34 000 км",936 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/cla-class/104307702.html,"Mercedes-Benz CLA-Class, 2016",,"1.6 л (122 л.с.),бензин,робот,передний,56 210 км",960 000,Япония→Владивосток
https://auto.drom.ru/vladivostok/mercedes-benz/c-class/533786414.html,"Mercedes-Benz C-Class, 2012",C 180 BlueEFFICIENCY Avantgarde,"1.8 л (156 л.с.),бензин,АКПП,задний,54 000 км",990 000,Япония→Владивосток
https://auto.drom.ru/habarovsk/mercedes-benz/cla-class/785458639.html,"Mercedes-Benz CLA-Class, 2016",CLA 180 AMG Line,"1.6 л (122 л.с.),бензин,робот,передний,54 000 км",980 000,Япония→Хабаровск
https://auto.drom.ru/vladivostok/mercedes-benz/b-class/496050799.html,"Mercedes-Benz B-Class, 2018",B 180,"1.6 л (122 л.с.),бензин,робот,передний,40 000 км",850 000,Япония→Владивосток
https://auto.drom.ru/moscow/mercedes-benz/c-class/933659923.html,"Mercedes-Benz C-Class, 2012",C 300 Fashion,"3.0 л (245 л.с.),бензин,АКПП,задний,109 700 км",919 000,Корея→Москва
https://auto.drom.ru/moscow/mercedes-benz/e-class/666505705.html,"Mercedes-Benz E-Class, 2008",E 320 CDI AТ Elegance,"3.0 л (224 л.с.),дизель,АКПП,задний,83 000 км",869 000,Корея→Москва
https://auto.drom.ru/moscow/mercedes-benz/cls-class/836612612.html,"Mercedes-Benz CLS-Class, 2010",CLS 350 CGI AT,"3.5 л (292 л.с.),бензин,АКПП,задний,123 500 км",996 000,Корея→Москва
https://auto.drom.ru/vladivostok/mercedes-benz/m-class/191397951.html,"Mercedes-Benz M-Class, 2000",ML 55 AMG AT 4MATIC,"5.4 л (347 л.с.),бензин,АКПП,4WD,236 554 км",850 000,Владивосток
https://auto.drom.ru/omsk/mercedes-benz/e-class/362606323.html,"Mercedes-Benz E-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,228 000 км",900 000,Омск
https://auto.drom.ru/tyumen/mercedes-benz/a-class/464336998.html,"Mercedes-Benz A-Class, 2014",A 180 Fashion,"1.6 л (122 л.с.),бензин,робот,передний,290 000 км",890 000,Тюмень
https://auto.drom.ru/obuhovo/mercedes-benz/e-class/283250098.html,"Mercedes-Benz E-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,201 781 км",850 000,Обухово
https://auto.drom.ru/borovichi/mercedes-benz/b-class/442458177.html,"Mercedes-Benz B-Class, 2010","B 170 CVT ""Особая серия""","1.7 л (116 л.с.),бензин,вариатор,передний,198 933 км",820 000,Боровичи
